matrix,priority,characterId,character,characterSlug,pose,family,variant,device,configuration,clothing,equipmentPreset,affect,phase,status,targetAsset,targetFile,exactLegacyAsset,legacyCandidate,optional
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs","climax","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__climax__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__climax__peak.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs_blindfold","neutral","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__neutral__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__neutral__sustain.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs_blindfold","receptive","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__receptive__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__receptive__sustain.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs_blindfold","guarded","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__guarded__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__guarded__sustain.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs_blindfold","high_positive","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__high_positive__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__high_positive__sustain.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs_blindfold","high_negative","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__high_negative__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__high_negative__sustain.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs_blindfold","receptive","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__receptive__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__receptive__intense.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs_blindfold","guarded","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__guarded__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__guarded__intense.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs_blindfold","high_positive","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__high_positive__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__high_positive__intense.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs_blindfold","high_negative","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__high_negative__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__high_negative__intense.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs_blindfold","subspace","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__subspace__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__subspace__intense.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs_blindfold","high_positive","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__high_positive__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__high_positive__peak.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs_blindfold","high_negative","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__high_negative__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__high_negative__peak.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs_blindfold","subspace","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__subspace__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__subspace__peak.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs_blindfold","climax","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__climax__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs_blindfold__climax__peak.png","","",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","calibration_set","none","neutral","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/calibration_set__none__neutral__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/calibration_set__none__neutral__sustain.png","","",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","calibration_set","none","receptive","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/calibration_set__none__receptive__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/calibration_set__none__receptive__sustain.png","","/character-images/interactions-expanded/nika/vibration/internal/underwear__free__receptive__sustain.png",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","calibration_set","none","guarded","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/calibration_set__none__guarded__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/calibration_set__none__guarded__sustain.png","","/character-images/interactions-expanded/nika/vibration/internal/underwear__free__guarded__sustain.png",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","calibration_set","none","high_positive","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/calibration_set__none__high_positive__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/calibration_set__none__high_positive__sustain.png","","",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","calibration_set","none","high_negative","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/calibration_set__none__high_negative__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/calibration_set__none__high_negative__sustain.png","","",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","calibration_set","none","receptive","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/calibration_set__none__receptive__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/calibration_set__none__receptive__intense.png","","",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","calibration_set","none","guarded","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/calibration_set__none__guarded__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/calibration_set__none__guarded__intense.png","","",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","calibration_set","none","high_positive","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/calibration_set__none__high_positive__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/calibration_set__none__high_positive__intense.png","","/character-images/interactions-expanded/nika/vibration/internal/underwear__free__high_positive__intense.png",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","calibration_set","none","high_negative","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/calibration_set__none__high_negative__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/calibration_set__none__high_negative__intense.png","","/character-images/interactions-expanded/nika/vibration/internal/underwear__free__high_negative__intense.png",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","calibration_set","none","subspace","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/calibration_set__none__subspace__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/calibration_set__none__subspace__intense.png","","/character-images/interactions-expanded/nika/vibration/internal/underwear__free__subspace__intense.png",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","calibration_set","none","high_positive","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/calibration_set__none__high_positive__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/calibration_set__none__high_positive__peak.png","","",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","calibration_set","none","high_negative","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/calibration_set__none__high_negative__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/calibration_set__none__high_negative__peak.png","","/character-images/interactions-expanded/nika/vibration/internal/underwear__free__high_negative__peak.png",""
