characterId,character,family,variant,wardrobe,restraint,affect,phase,optional,relativePath
"NPC-CAND-01","Ника","oral","kneeling","stockings","wrists","high_positive","intense","false","public/character-images/interactions-expanded/nika/oral/kneeling/stockings__wrists__high_positive__intense.png"
"NPC-CAND-01","Ника","oral","kneeling","nude","free","high_negative","intense","false","public/character-images/interactions-expanded/nika/oral/kneeling/nude__free__high_negative__intense.png"
"NPC-CAND-01","Ника","oral","kneeling","nude","wrists","high_negative","intense","false","public/character-images/interactions-expanded/nika/oral/kneeling/nude__wrists__high_negative__intense.png"
"NPC-CAND-01","Ника","oral","kneeling","underwear","free","high_negative","intense","false","public/character-images/interactions-expanded/nika/oral/kneeling/underwear__free__high_negative__intense.png"
"NPC-CAND-01","Ника","oral","kneeling","underwear","wrists","high_negative","intense","false","public/character-images/interactions-expanded/nika/oral/kneeling/underwear__wrists__high_negative__intense.png"
"NPC-CAND-01","Ника","oral","kneeling","stockings","free","high_negative","intense","false","public/character-images/interactions-expanded/nika/oral/kneeling/stockings__free__high_negative__intense.png"
"NPC-CAND-01","Ника","oral","kneeling","stockings","wrists","high_negative","intense","false","public/character-images/interactions-expanded/nika/oral/kneeling/stockings__wrists__high_negative__intense.png"
"NPC-CAND-01","Ника","oral","kneeling","nude","free","subspace","intense","false","public/character-images/interactions-expanded/nika/oral/kneeling/nude__free__subspace__intense.png"
"NPC-CAND-01","Ника","oral","kneeling","nude","wrists","subspace","intense","false","public/character-images/interactions-expanded/nika/oral/kneeling/nude__wrists__subspace__intense.png"
"NPC-CAND-01","Ника","oral","kneeling","underwear","free","subspace","intense","false","public/character-images/interactions-expanded/nika/oral/kneeling/underwear__free__subspace__intense.png"
"NPC-CAND-01","Ника","oral","kneeling","underwear","wrists","subspace","intense","false","public/character-images/interactions-expanded/nika/oral/kneeling/underwear__wrists__subspace__intense.png"
"NPC-CAND-01","Ника","oral","kneeling","stockings","free","subspace","intense","false","public/character-images/interactions-expanded/nika/oral/kneeling/stockings__free__subspace__intense.png"
"NPC-CAND-01","Ника","oral","kneeling","stockings","wrists","subspace","intense","false","public/character-images/interactions-expanded/nika/oral/kneeling/stockings__wrists__subspace__intense.png"
"NPC-CAND-01","Ника","oral","kneeling","nude","free","climax","peak","false","public/character-images/interactions-expanded/nika/oral/kneeling/nude__free__climax__peak.png"
"NPC-CAND-01","Ника","oral","kneeling","nude","wrists","climax","peak","false","public/character-images/interactions-expanded/nika/oral/kneeling/nude__wrists__climax__peak.png"
"NPC-CAND-01","Ника","oral","kneeling","underwear","free","climax","peak","false","public/character-images/interactions-expanded/nika/oral/kneeling/underwear__free__climax__peak.png"
"NPC-CAND-01","Ника","oral","kneeling","underwear","wrists","climax","peak","false","public/character-images/interactions-expanded/nika/oral/kneeling/underwear__wrists__climax__peak.png"
"NPC-CAND-01","Ника","oral","kneeling","stockings","free","climax","peak","false","public/character-images/interactions-expanded/nika/oral/kneeling/stockings__free__climax__peak.png"
"NPC-CAND-01","Ника","oral","kneeling","stockings","wrists","climax","peak","false","public/character-images/interactions-expanded/nika/oral/kneeling/stockings__wrists__climax__peak.png"
"NPC-CAND-01","Ника","oral","kneeling","nude","free","high_negative","peak","false","public/character-images/interactions-expanded/nika/oral/kneeling/nude__free__high_negative__peak.png"
"NPC-CAND-01","Ника","oral","kneeling","nude","wrists","high_negative","peak","false","public/character-images/interactions-expanded/nika/oral/kneeling/nude__wrists__high_negative__peak.png"
"NPC-CAND-01","Ника","oral","kneeling","underwear","free","high_negative","peak","false","public/character-images/interactions-expanded/nika/oral/kneeling/underwear__free__high_negative__peak.png"
"NPC-CAND-01","Ника","oral","kneeling","underwear","wrists","high_negative","peak","false","public/character-images/interactions-expanded/nika/oral/kneeling/underwear__wrists__high_negative__peak.png"
"NPC-CAND-01","Ника","oral","kneeling","stockings","free","high_negative","peak","false","public/character-images/interactions-expanded/nika/oral/kneeling/stockings__free__high_negative__peak.png"
"NPC-CAND-01","Ника","oral","kneeling","stockings","wrists","high_negative","peak","false","public/character-images/interactions-expanded/nika/oral/kneeling/stockings__wrists__high_negative__peak.png"
"NPC-CAND-01","Ника","oral","deep","nude","free","guarded","sustain","false","public/character-images/interactions-expanded/nika/oral/deep/nude__free__guarded__sustain.png"
"NPC-CAND-01","Ника","oral","deep","nude","wrists","guarded","sustain","false","public/character-images/interactions-expanded/nika/oral/deep/nude__wrists__guarded__sustain.png"
"NPC-CAND-01","Ника","oral","deep","underwear","free","guarded","sustain","false","public/character-images/interactions-expanded/nika/oral/deep/underwear__free__guarded__sustain.png"
"NPC-CAND-01","Ника","oral","deep","underwear","wrists","guarded","sustain","false","public/character-images/interactions-expanded/nika/oral/deep/underwear__wrists__guarded__sustain.png"
"NPC-CAND-01","Ника","oral","deep","stockings","free","guarded","sustain","false","public/character-images/interactions-expanded/nika/oral/deep/stockings__free__guarded__sustain.png"
"NPC-CAND-01","Ника","oral","deep","stockings","wrists","guarded","sustain","false","public/character-images/interactions-expanded/nika/oral/deep/stockings__wrists__guarded__sustain.png"
"NPC-CAND-01","Ника","oral","deep","nude","free","receptive","sustain","false","public/character-images/interactions-expanded/nika/oral/deep/nude__free__receptive__sustain.png"
"NPC-CAND-01","Ника","oral","deep","nude","wrists","receptive","sustain","false","public/character-images/interactions-expanded/nika/oral/deep/nude__wrists__receptive__sustain.png"
"NPC-CAND-01","Ника","oral","deep","underwear","free","receptive","sustain","false","public/character-images/interactions-expanded/nika/oral/deep/underwear__free__receptive__sustain.png"
"NPC-CAND-01","Ника","oral","deep","underwear","wrists","receptive","sustain","false","public/character-images/interactions-expanded/nika/oral/deep/underwear__wrists__receptive__sustain.png"
"NPC-CAND-01","Ника","oral","deep","stockings","free","receptive","sustain","false","public/character-images/interactions-expanded/nika/oral/deep/stockings__free__receptive__sustain.png"
"NPC-CAND-01","Ника","oral","deep","stockings","wrists","receptive","sustain","false","public/character-images/interactions-expanded/nika/oral/deep/stockings__wrists__receptive__sustain.png"
"NPC-CAND-01","Ника","oral","deep","nude","free","high_positive","intense","false","public/character-images/interactions-expanded/nika/oral/deep/nude__free__high_positive__intense.png"
"NPC-CAND-01","Ника","oral","deep","nude","wrists","high_positive","intense","false","public/character-images/interactions-expanded/nika/oral/deep/nude__wrists__high_positive__intense.png"
"NPC-CAND-01","Ника","oral","deep","underwear","free","high_positive","intense","false","public/character-images/interactions-expanded/nika/oral/deep/underwear__free__high_positive__intense.png"
"NPC-CAND-01","Ника","oral","deep","underwear","wrists","high_positive","intense","false","public/character-images/interactions-expanded/nika/oral/deep/underwear__wrists__high_positive__intense.png"
"NPC-CAND-01","Ника","oral","deep","stockings","free","high_positive","intense","false","public/character-images/interactions-expanded/nika/oral/deep/stockings__free__high_positive__intense.png"
"NPC-CAND-01","Ника","oral","deep","stockings","wrists","high_positive","intense","false","public/character-images/interactions-expanded/nika/oral/deep/stockings__wrists__high_positive__intense.png"
"NPC-CAND-01","Ника","oral","deep","nude","free","high_negative","intense","false","public/character-images/interactions-expanded/nika/oral/deep/nude__free__high_negative__intense.png"
"NPC-CAND-01","Ника","oral","deep","nude","wrists","high_negative","intense","false","public/character-images/interactions-expanded/nika/oral/deep/nude__wrists__high_negative__intense.png"
"NPC-CAND-01","Ника","oral","deep","underwear","free","high_negative","intense","false","public/character-images/interactions-expanded/nika/oral/deep/underwear__free__high_negative__intense.png"
"NPC-CAND-01","Ника","oral","deep","underwear","wrists","high_negative","intense","false","public/character-images/interactions-expanded/nika/oral/deep/underwear__wrists__high_negative__intense.png"
"NPC-CAND-01","Ника","oral","deep","stockings","free","high_negative","intense","false","public/character-images/interactions-expanded/nika/oral/deep/stockings__free__high_negative__intense.png"
"NPC-CAND-01","Ника","oral","deep","stockings","wrists","high_negative","intense","false","public/character-images/interactions-expanded/nika/oral/deep/stockings__wrists__high_negative__intense.png"
"NPC-CAND-01","Ника","oral","deep","nude","free","subspace","intense","false","public/character-images/interactions-expanded/nika/oral/deep/nude__free__subspace__intense.png"
"NPC-CAND-01","Ника","oral","deep","nude","wrists","subspace","intense","false","public/character-images/interactions-expanded/nika/oral/deep/nude__wrists__subspace__intense.png"
"NPC-CAND-01","Ника","oral","deep","underwear","free","subspace","intense","false","public/character-images/interactions-expanded/nika/oral/deep/underwear__free__subspace__intense.png"
"NPC-CAND-01","Ника","oral","deep","underwear","wrists","subspace","intense","false","public/character-images/interactions-expanded/nika/oral/deep/underwear__wrists__subspace__intense.png"
